year,state,state_po,state_fips,state_cen,state_ic,candidate,party,writein,candidatevotes,totalvotes
1988,District of Columbia,DC,11,53,55,"Bush, George H.W.",republican,FALSE,27590,192877
1988,District of Columbia,DC,11,53,55,,independent,FALSE,3064,192877
1988,District of Columbia,DC,11,53,55,,,TRUE,1553,192877
1988,District of Columbia,DC,11,53,55,"Paul, Ronald """"Ron""""",libertarian,FALSE,554,192877
1988,District of Columbia,DC,11,53,55,,third world assembly,FALSE,236,192877
1988,District of Columbia,DC,11,53,55,"Winn, Edward",workers league,FALSE,208,192877
1988,District of Columbia,DC,11,53,55,"Kenoyer, Willa",socialist,FALSE,142,192877
1988,District of Columbia,DC,11,53,55,"Warren, James """"Mac""""",socialist workers,FALSE,123,192877
1988,Florida,FL,12,59,43,"Bush, George H.W.",republican,FALSE,2618885,4302313
1988,Florida,FL,12,59,43,"Dukakis, Michael",democrat,FALSE,1656701,4302313
1988,Florida,FL,12,59,43,"Paul, Ronald """"Ron""""",libertarian,FALSE,19796,4302313
1988,Florida,FL,12,59,43,"Fulani, Lenora",new alliance,FALSE,6655,4302313
1988,Florida,FL,12,59,43,,,TRUE,276,4302313
1988,Georgia,GA,13,58,44,"Bush, George H.W.",republican,FALSE,1081331,1809672
1988,Georgia,GA,13,58,44,"Dukakis, Michael",democrat,FALSE,714792,1809672
1988,Georgia,GA,13,58,44,"Paul, Ronald """"Ron""""",libertarian,FALSE,8435,1809672
1988,Georgia,GA,13,58,44,"Fulani, Lenora",new alliance,FALSE,5099,1809672
1988,Georgia,GA,13,58,44,,,TRUE,15,1809672
1988,Hawaii,HI,15,95,82,"Dukakis, Michael",democrat,FALSE,192364,354461
1988,Hawaii,HI,15,95,82,"Bush, George H.W.",republican,FALSE,158625,354461
1988,Hawaii,HI,15,95,82,"Paul, Ronald """"Ron""""",libertarian,FALSE,1999,354461
1988,Hawaii,HI,15,95,82,"Fulani, Lenora",no party affiliation,FALSE,1003,354461
1988,Hawaii,HI,15,95,82,"Larouche, Lyndon, Jr.",national economic recovery,FALSE,470,354461
1988,Idaho,ID,16,82,63,"Bush, George H.W.",republican,FALSE,253881,408968
1988,Idaho,ID,16,82,63,"Dukakis, Michael",democrat,FALSE,147272,408968
1988,Idaho,ID,16,82,63,"Paul, Ronald """"Ron""""",libertarian,FALSE,5313,408968
1988,Idaho,ID,16,82,63,"Fulani, Lenora",independent,FALSE,2502,408968
1988,Illinois,IL,17,33,21,"Bush, George H.W.",republican,FALSE,2310939,4559120
1988,Illinois,IL,17,33,21,"Dukakis, Michael",democrat,FALSE,2215940,4559120
1988,Illinois,IL,17,33,21,"Paul, Ronald """"Ron""""",libertarian,FALSE,14944,4559120
1988,Illinois,IL,17,33,21,"Fulani, Lenora",solidarity,FALSE,10276,4559120
1988,Illinois,IL,17,33,21,"Winn, Edward",independent,FALSE,7021,4559120
1988,Indiana,IN,18,32,22,"Bush, George H.W.",republican,FALSE,1297763,2168621
1988,Indiana,IN,18,32,22,"Dukakis, Michael",democrat,FALSE,860643,2168621
1988,Indiana,IN,18,32,22,"Fulani, Lenora",new alliance,FALSE,10215,2168621
1988,Iowa,IA,19,42,31,"Dukakis, Michael",democrat,FALSE,670557,1225614
1988,Iowa,IA,19,42,31,"Bush, George H.W.",republican,FALSE,545355,1225614
1988,Iowa,IA,19,42,31,"Larouche, Lyndon, Jr.",nominated by petition,FALSE,3526,1225614
1988,Iowa,IA,19,42,31,"Paul, Ronald """"Ron""""",libertarian,FALSE,2494,1225614
1988,Iowa,IA,19,42,31,Scattering,,FALSE,1613,1225614
1988,Iowa,IA,19,42,31,"Duke, David",patriotic party,FALSE,755,1225614
1988,Iowa,IA,19,42,31,"Fulani, Lenora",new alliance,FALSE,540,1225614
1988,Iowa,IA,19,42,31,"Kenoyer, Willa",socialist,FALSE,334,1225614
1988,Iowa,IA,19,42,31,"Winn, Edward",workers league,FALSE,235,1225614
1988,Iowa,IA,19,42,31,"Warren, James """"Mac""""",socialist workers,FALSE,205,1225614
1988,Kansas,KS,20,47,32,"Bush, George H.W.",republican,FALSE,554049,993044
1988,Kansas,KS,20,47,32,"Dukakis, Michael",democrat,FALSE,422636,993044
1988,Kansas,KS,20,47,32,,independent,FALSE,16359,993044
1988,Kentucky,KY,21,61,51,"Bush, George H.W.",republican,FALSE,734281,1322517
1988,Kentucky,KY,21,61,51,"Dukakis, Michael",democrat,FALSE,580368,1322517
1988,Kentucky,KY,21,61,51,"Duke, David",populist,FALSE,4494,1322517
1988,Kentucky,KY,21,61,51,"Paul, Ronald """"Ron""""",libertarian,FALSE,2118,1322517
1988,Kentucky,KY,21,61,51,"Fulani, Lenora",new alliance,FALSE,1256,1322517
1988,Louisiana,LA,22,72,45,"Bush, George H.W.",republican,FALSE,883702,1628202
1988,Louisiana,LA,22,72,45,"Dukakis, Michael",democrat,FALSE,717460,1628202
1988,Louisiana,LA,22,72,45,"Duke, David",populist,FALSE,18612,1628202
1988,Louisiana,LA,22,72,45,"Paul, Ronald """"Ron""""",libertarian,FALSE,4115,1628202
1988,Louisiana,LA,22,72,45,"Fulani, Lenora",new alliance,FALSE,2355,1628202
1988,Louisiana,LA,22,72,45,"Larouche, Lyndon, Jr.",national economic recovery,FALSE,1958,1628202
1988,Maine,ME,23,11,2,"Bush, George H.W.",republican,FALSE,307131,555035
1988,Maine,ME,23,11,2,"Dukakis, Michael",democrat,FALSE,243569,555035
1988,Maine,ME,23,11,2,"Paul, Ronald """"Ron""""",libertarian,FALSE,2700,555035
1988,Maine,ME,23,11,2,"Fulani, Lenora",new alliance,FALSE,1405,555035
1988,Maine,ME,23,11,2,,other,FALSE,230,555035
1988,Maryland,MD,24,52,52,"Bush, George H.W.",republican,FALSE,876167,1714358
1988,Maryland,MD,24,52,52,"Dukakis, Michael",democrat,FALSE,826304,1714358
1988,Maryland,MD,24,52,52,"Paul, Ronald """"Ron""""",libertarian,FALSE,6748,1714358
1988,Maryland,MD,24,52,52,"Fulani, Lenora",new alliance,FALSE,5115,1714358
1988,Maryland,MD,24,52,52,,,TRUE,24,1714358
1988,Massachusetts,MA,25,14,3,"Dukakis, Michael",democrat,FALSE,1401415,2632801
1988,Massachusetts,MA,25,14,3,"Bush, George H.W.",republican,FALSE,1194635,2632801
1988,Massachusetts,MA,25,14,3,"Paul, Ronald """"Ron""""",libertarian,FALSE,24251,2632801
1988,Massachusetts,MA,25,14,3,"Fulani, Lenora",new alliance,FALSE,9561,2632801
1988,Massachusetts,MA,25,14,3,,other,FALSE,2939,2632801
1988,Michigan,MI,26,34,23,"Bush, George H.W.",republican,FALSE,1965486,3669163
1988,Michigan,MI,26,34,23,"Dukakis, Michael",democrat,FALSE,1675783,3669163
1988,Michigan,MI,26,34,23,"Paul, Ronald """"Ron""""",libertarian,FALSE,18336,3669163
1988,Michigan,MI,26,34,23,,other,FALSE,7600,3669163
1988,Michigan,MI,26,34,23,"Winn, Edward",workers league,FALSE,1958,3669163
1988,Minnesota,MN,27,41,33,"Dukakis, Michael",democrat,FALSE,1109471,2096790
1988,Minnesota,MN,27,41,33,"Bush, George H.W.",republican,FALSE,962337,2096790
1988,Minnesota,MN,27,41,33,"McCarthy, Eugene """"Gene""""",progressive,FALSE,5403,2096790
1988,Minnesota,MN,27,41,33,"Paul, Ronald """"Ron""""",libertarian,FALSE,5109,2096790
1988,Minnesota,MN,27,41,33,,,TRUE,3614,2096790
1988,Minnesota,MN,27,41,33,"Warren, James """"Mac""""",socialist workers,FALSE,2155,2096790
1988,Minnesota,MN,27,41,33,"Herer, Jack",grassroots,FALSE,1949,2096790
1988,Minnesota,MN,27,41,33,"Fulani, Lenora",new alliance,FALSE,1734,2096790
1988,Minnesota,MN,27,41,33,"Larouche, Lyndon, Jr.",national economic recovery,FALSE,1702,2096790
1988,Minnesota,MN,27,41,33,"Duke, David",populist,FALSE,1529,2096790
1988,Minnesota,MN,27,41,33,"Dennis, Delmar",american,FALSE,1298,2096790
1988,Minnesota,MN,27,41,33,"Winn, Edward",workers league,FALSE,489,2096790
1988,Mississippi,MS,28,64,46,"Bush, George H.W.",republican,FALSE,557890,931527
1988,Mississippi,MS,28,64,46,"Dukakis, Michael",democrat,FALSE,363921,931527
1988,Mississippi,MS,28,64,46,,independent,FALSE,6387,931527
1988,Mississippi,MS,28,64,46,"Paul, Ronald """"Ron""""",libertarian,FALSE,3329,931527
1988,Missouri,MO,29,43,34,"Bush, George H.W.",republican,FALSE,1084953,2093228
1988,Missouri,MO,29,43,34,"Dukakis, Michael",democrat,FALSE,1001619,2093228
1988,Missouri,MO,29,43,34,"Fulani, Lenora",new alliance,FALSE,6656,2093228
1988,Montana,MT,30,81,64,"Bush, George H.W.",republican,FALSE,190412,365674
1988,Montana,MT,30,81,64,"Dukakis, Michael",democrat,FALSE,168936,365674
1988,Montana,MT,30,81,64,"Paul, Ronald """"Ron""""",libertarian,FALSE,5047,365674
1988,Montana,MT,30,81,64,"Fulani, Lenora",new alliance,FALSE,1279,365674
1988,Nebraska,NE,31,46,35,"Bush, George H.W.",republican,FALSE,397956,661465
1988,Nebraska,NE,31,46,35,"Dukakis, Michael",democrat,FALSE,259235,661465
1988,Nebraska,NE,31,46,35,"Paul, Ronald """"Ron""""",libertarian,FALSE,2534,661465
1988,Nebraska,NE,31,46,35,"Fulani, Lenora",new alliance,FALSE,1740,661465
1988,Nevada,NV,32,88,65,"Bush, George H.W.",republican,FALSE,206040,343133
1988,Nevada,NV,32,88,65,"Dukakis, Michael",democrat,FALSE,132738,343133
1988,Nevada,NV,32,88,65,"Paul, Ronald """"Ron""""",libertarian,FALSE,3520,343133
1988,Nevada,NV,32,88,65,"Fulani, Lenora",new alliance,FALSE,835,343133
1988,New Hampshire,NH,33,12,4,"Bush, George H.W.",republican,FALSE,281537,450525
1988,New Hampshire,NH,33,12,4,"Dukakis, Michael",democrat,FALSE,163696,450525
1988,New Hampshire,NH,33,12,4,"Paul, Ronald """"Ron""""",libertarian,FALSE,4502,450525
1988,New Hampshire,NH,33,12,4,"Fulani, Lenora",new alliance,FALSE,790,450525
1988,New Jersey,NJ,34,22,12,"Bush, George H.W.",republican,FALSE,1743192,3099553
1988,New Jersey,NJ,34,22,12,"Dukakis, Michael",democrat,FALSE,1320352,3099553
1988,New Jersey,NJ,34,22,12,"Herberg G., Lewin",peace & freedom,FALSE,9953,3099553
1988,New Jersey,NJ,34,22,12,"Paul, Ronald """"Ron""""",libertarian,FALSE,8421,3099553
1988,New Jersey,NJ,34,22,12,"Fulani, Lenora",new alliance,FALSE,5139,3099553
1988,New Jersey,NJ,34,22,12,"McCarthy, Eugene """"Gene""""",consumer,FALSE,3454,3099553
1988,New Jersey,NJ,34,22,12,"Kenoyer, Willa",socialist,FALSE,2587,3099553
1988,New Jersey,NJ,34,22,12,"Duke, David",populist,FALSE,2446,3099553
1988,New Jersey,NJ,34,22,12,"Warren, James """"Mac""""",socialist workers,FALSE,2298,3099553
1988,New Jersey,NJ,34,22,12,"Holmes, Larry",workers world,FALSE,1020,3099553
1988,New Jersey,NJ,34,22,12,"Winn, Edward",workers league,FALSE,691,3099553
1988,New Mexico,NM,35,85,66,"Bush, George H.W.",republican,FALSE,270341,521387
1988,New Mexico,NM,35,85,66,"Dukakis, Michael",democrat,FALSE,244497,521387
1988,New Mexico,NM,35,85,66,"Paul, Ronald """"Ron""""",libertarian,FALSE,3368,521387
1988,New Mexico,NM,35,85,66,"Fulani, Lenora",new alliance,FALSE,2237,521387
1988,New Mexico,NM,35,85,66,"Warren, James """"Mac""""",socialist workers,FALSE,344,521387
1988,New Mexico,NM,35,85,66,"Holmes, Larry",workers world,FALSE,258,521387
1988,New Mexico,NM,35,85,66,"Dodge, Earl",prohibition,FALSE,249,521387
1988,New Mexico,NM,35,85,66,,write-in,TRUE,93,521387
1988,New York,NY,36,21,13,"Dukakis, Michael",democrat,FALSE,3255487,6485683
1988,New York,NY,36,21,13,"Bush, George H.W.",republican,FALSE,2838414,6485683
1988,New York,NY,36,21,13,"Bush, George H.W.",conservative,FALSE,243457,6485683
1988,New York,NY,36,21,13,"Dukakis, Michael",liberal party,FALSE,92395,6485683
1988,New York,NY,36,21,13,"Marra, William A.",right-to-life,FALSE,20497,6485683
1988,New York,NY,36,21,13,"Fulani, Lenora",new alliance,FALSE,15845,6485683
1988,New York,NY,36,21,13,"Paul, Ronald """"Ron""""",libertarian,FALSE,12109,6485683
1988,New York,NY,36,21,13,"Holmes, Larry",workers world,FALSE,4179,6485683
1988,New York,NY,36,21,13,"Warren, James """"Mac""""",socialist workers,FALSE,3287,6485683
1988,New York,NY,36,21,13,,other,FALSE,13,6485683
1988,North Carolina,NC,37,56,47,"Bush, George H.W.",republican,FALSE,1237258,2134370
1988,North Carolina,NC,37,56,47,"Dukakis, Michael",democrat,FALSE,890167,2134370
1988,North Carolina,NC,37,56,47,"Fulani, Lenora",new alliance,FALSE,5682,2134370
1988,North Carolina,NC,37,56,47,"Paul, Ronald """"Ron""""",,TRUE,1263,2134370
1988,North Dakota,ND,38,44,36,"Bush, George H.W.",republican,FALSE,166559,297261
1988,North Dakota,ND,38,44,36,"Dukakis, Michael",democrat,FALSE,127739,297261
1988,North Dakota,ND,38,44,36,"Paul, Ronald """"Ron""""",libertarian,FALSE,1315,297261
1988,North Dakota,ND,38,44,36,"Larouche, Lyndon, Jr.",national economic recovery,FALSE,905,297261
1988,North Dakota,ND,38,44,36,"Fulani, Lenora",new alliance,FALSE,396,297261
1988,North Dakota,ND,38,44,36,"Warren, James """"Mac""""",socialist workers,FALSE,347,297261
1988,Ohio,OH,39,31,24,"Bush, George H.W.",republican,FALSE,2416549,4393585
1988,Ohio,OH,39,31,24,"Dukakis, Michael",democrat,FALSE,1939629,4393585
1988,Ohio,OH,39,31,24,"Fulani, Lenora",new alliance,FALSE,12017,4393585
1988,Ohio,OH,39,31,24,"Paul, Ronald """"Ron""""",libertarian,FALSE,11926,4393585
1988,Ohio,OH,39,31,24,,independent,FALSE,7713,4393585
1988,Ohio,OH,39,31,24,"Winn, Edward",workers league,FALSE,5401,4393585
1988,Ohio,OH,39,31,24,,,TRUE,350,4393585
1988,Oklahoma,OK,40,73,53,"Bush, George H.W.",republican,FALSE,678367,1171036
1988,Oklahoma,OK,40,73,53,"Dukakis, Michael",democrat,FALSE,483423,1171036
1988,Oklahoma,OK,40,73,53,"Paul, Ronald """"Ron""""",libertarian,FALSE,6261,1171036
1988,Oklahoma,OK,40,73,53,"Fulani, Lenora",new alliance,FALSE,2985,1171036
1988,Oregon,OR,41,92,72,"Dukakis, Michael",democrat,FALSE,616206,1201694
1988,Oregon,OR,41,92,72,"Bush, George H.W.",republican,FALSE,560126,1201694
1988,Oregon,OR,41,92,72,"Paul, Ronald """"Ron""""",libertarian,FALSE,14811,1201694
1988,Oregon,OR,41,92,72,"Fulani, Lenora",independent,FALSE,6487,1201694
1988,Oregon,OR,41,92,72,,other,FALSE,4064,1201694
1988,Pennsylvania,PA,42,23,14,"Bush, George H.W.",republican,FALSE,2300087,4536251
1988,Pennsylvania,PA,42,23,14,"Dukakis, Michael",democrat,FALSE,2194944,4536251
1988,Pennsylvania,PA,42,23,14,"McCarthy, Eugene """"Gene""""",consumer,FALSE,19158,4536251
1988,Pennsylvania,PA,42,23,14,"Paul, Ronald """"Ron""""",libertarian,FALSE,12051,4536251
1988,Pennsylvania,PA,42,23,14,"Fulani, Lenora",new alliance,FALSE,4379,4536251
1988,Pennsylvania,PA,42,23,14,"Duke, David",populist,FALSE,3444,4536251
1988,Pennsylvania,PA,42,23,14,"Winn, Edward",workers league,FALSE,2188,4536251
1988,Rhode Island,RI,44,15,5,"Dukakis, Michael",democrat,FALSE,225123,404622
1988,Rhode Island,RI,44,15,5,"Bush, George H.W.",republican,FALSE,177761,404622
1988,Rhode Island,RI,44,15,5,"Paul, Ronald """"Ron""""",libertarian,FALSE,825,404622
1988,Rhode Island,RI,44,15,5,"Fulani, Lenora",new alliance,FALSE,280,404622
1988,Rhode Island,RI,44,15,5,"Herberg G., Lewin",peace & freedom,FALSE,195,404622
1988,Rhode Island,RI,44,15,5,"Duke, David",populist,FALSE,159,404622
1988,Rhode Island,RI,44,15,5,"Warren, James """"Mac""""",socialist workers,FALSE,130,404622
1988,Rhode Island,RI,44,15,5,"Kenoyer, Willa",socialist,FALSE,96,404622
1988,Rhode Island,RI,44,15,5,,,TRUE,53,404622
1988,South Carolina,SC,45,57,48,"Bush, George H.W.",republican,FALSE,606443,986009
1988,South Carolina,SC,45,57,48,"Dukakis, Michael",democrat,FALSE,370554,986009
1988,South Carolina,SC,45,57,48,"Paul, Ronald """"Ron""""",libertarian,FALSE,4935,986009
1988,South Carolina,SC,45,57,48,"Fulani, Lenora",united citizens,FALSE,4077,986009
1988,South Dakota,SD,46,45,37,"Bush, George H.W.",republican,FALSE,165415,312991
1988,South Dakota,SD,46,45,37,"Dukakis, Michael",democrat,FALSE,145560,312991
1988,South Dakota,SD,46,45,37,,independent,FALSE,2016,312991
1988,Tennessee,TN,47,62,54,"Bush, George H.W.",republican,FALSE,947233,1636250
1988,Tennessee,TN,47,62,54,"Dukakis, Michael",democrat,FALSE,679794,1636250
1988,Tennessee,TN,47,62,54,,independent,FALSE,8938,1636250
1988,Tennessee,TN,47,62,54,,,TRUE,285,1636250
1988,Texas,TX,48,74,49,"Bush, George H.W.",republican,FALSE,3036829,5427410
1988,Texas,TX,48,74,49,"Dukakis, Michael",democrat,FALSE,2352748,5427410
1988,Texas,TX,48,74,49,"Paul, Ronald """"Ron""""",libertarian,FALSE,30355,5427410
1988,Texas,TX,48,74,49,"Fulani, Lenora",new alliance,FALSE,7208,5427410
1988,Texas,TX,48,74,49,,,TRUE,270,5427410
1988,Utah,UT,49,87,67,"Bush, George H.W.",republican,FALSE,428442,647008
1988,Utah,UT,49,87,67,"Dukakis, Michael",democrat,FALSE,207343,647008
1988,Utah,UT,49,87,67,"Paul, Ronald """"Ron""""",libertarian,FALSE,7473,647008
1988,Utah,UT,49,87,67,"Dennis, Delmar",american,FALSE,2158,647008
1988,Utah,UT,49,87,67,"Fulani, Lenora",new alliance,FALSE,455,647008
1988,Utah,UT,49,87,67,"Larouche, Lyndon, Jr.",national economic recovery,FALSE,427,647008
1988,Utah,UT,49,87,67,"Youngkeit, Louie G.",independent,FALSE,372,647008
1988,Utah,UT,49,87,67,"Warren, James """"Mac""""",socialist workers,FALSE,209,647008
1988,Utah,UT,49,87,67,"Kenoyer, Willa",socialist,FALSE,129,647008
1988,Vermont,VT,50,13,6,"Bush, George H.W.",republican,FALSE,124331,243328
1988,Vermont,VT,50,13,6,"Dukakis, Michael",democrat,FALSE,115775,243328
1988,Vermont,VT,50,13,6,Scattering,,FALSE,1134,243328
1988,Vermont,VT,50,13,6,"Paul, Ronald """"Ron""""",libertarian,FALSE,1000,243328
1988,Vermont,VT,50,13,6,"Larouche, Lyndon, Jr.",independent,FALSE,275,243328
1988,Vermont,VT,50,13,6,"Fulani, Lenora",new alliance,FALSE,205,243328
1988,Vermont,VT,50,13,6,"Duke, David",populist,FALSE,189,243328
1988,Vermont,VT,50,13,6,"Herberg G., Lewin",peace & freedom,FALSE,164,243328
1988,Vermont,VT,50,13,6,"Kenoyer, Willa",liberty union party,FALSE,142,243328
1988,Vermont,VT,50,13,6,"Warren, James """"Mac""""",socialist workers,FALSE,113,243328
1988,Virginia,VA,51,54,40,"Bush, George H.W.",republican,FALSE,1309162,2191609
1988,Virginia,VA,51,54,40,"Dukakis, Michael",democrat,FALSE,859799,2191609
1988,Virginia,VA,51,54,40,"Fulani, Lenora",independent,FALSE,14312,2191609
1988,Virginia,VA,51,54,40,"Paul, Ronald """"Ron""""",libertarian,FALSE,8336,2191609
1988,Washington,WA,53,91,73,"Dukakis, Michael",democrat,FALSE,933516,1865253
1988,Washington,WA,53,91,73,"Bush, George H.W.",republican,FALSE,903835,1865253
1988,Washington,WA,53,91,73,"Paul, Ronald """"Ron""""",libertarian,FALSE,17240,1865253
1988,Washington,WA,53,91,73,"Larouche, Lyndon, Jr.",independent,FALSE,4412,1865253
1988,Washington,WA,53,91,73,"Fulani, Lenora",new alliance,FALSE,3520,1865253
1988,Washington,WA,53,91,73,"Holmes, Larry",workers world,FALSE,1440,1865253
1988,Washington,WA,53,91,73,"Warren, James """"Mac""""",socialist workers,FALSE,1290,1865253
1988,West Virginia,WV,54,55,56,"Dukakis, Michael",democrat,FALSE,341016,653311
1988,West Virginia,WV,54,55,56,"Bush, George H.W.",republican,FALSE,310065,653311
1988,West Virginia,WV,54,55,56,"Fulani, Lenora",new alliance,FALSE,2230,653311
1988,Wisconsin,WI,55,35,25,"Dukakis, Michael",democrat,FALSE,1126794,2191608
1988,Wisconsin,WI,55,35,25,"Bush, George H.W.",republican,FALSE,1047499,2191608
1988,Wisconsin,WI,55,35,25,,independent,FALSE,15042,2191608
1988,Wisconsin,WI,55,35,25,Scattering,,FALSE,2273,2191608
1988,Wyoming,WY,56,83,68,"Bush, George H.W.",republican,FALSE,106867,176551
1988,Wyoming,WY,56,83,68,"Dukakis, Michael",democrat,FALSE,67113,176551
1988,Wyoming,WY,56,83,68,"Paul, Ronald """"Ron""""",libertarian,FALSE,2026,176551
1988,Wyoming,WY,56,83,68,"Fulani, Lenora",new alliance,FALSE,545,176551
1992,Alabama,AL,1,63,41,"Bush, George H.W.",republican,FALSE,804283,1688060
1992,Alabama,AL,1,63,41,"Clinton, Bill",democrat,FALSE,690080,1688060
1992,Alabama,AL,1,63,41,"Perot, Ross",independent,FALSE,183109,1688060
1992,Alabama,AL,1,63,41,"Marrou, Andre",libertarian,FALSE,5737,1688060
1992,Alabama,AL,1,63,41,Other,independent,FALSE,4128,1688060
1992,Alabama,AL,1,63,41,,,TRUE,723,1688060
1992,Alaska,AK,2,94,81,"Bush, George H.W.",republican,FALSE,102000,258506
1992,Alaska,AK,2,94,81,"Clinton, Bill",democrat,FALSE,78294,258506
1992,Alaska,AK,2,94,81,"Perot, Ross",independent,FALSE,73481,258506
1992,Alaska,AK,2,94,81,"Gritz, James """"Bo""""",america first,FALSE,1379,258506
1992,Alaska,AK,2,94,81,"Marrou, Andre",libertarian,FALSE,1378,258506
1992,Alaska,AK,2,94,81,"Larouche, Lyndon, Jr.",independents for economic recovery,FALSE,469,258506
1992,Alaska,AK,2,94,81,"Hagelin, John",natural law,FALSE,433,258506
1992,Alaska,AK,2,94,81,"Phillips, Howard",taxpayers party,FALSE,377,258506
1992,Alaska,AK,2,94,81,,,TRUE,365,258506
1992,Alaska,AK,2,94,81,"Fulani, Lenora",new alliance,FALSE,330,258506
1992,Arizona,AZ,4,86,61,"Bush, George H.W.",republican,FALSE,572086,1486975
1992,Arizona,AZ,4,86,61,"Clinton, Bill",democrat,FALSE,543050,1486975
1992,Arizona,AZ,4,86,61,"Perot, Ross",independent,FALSE,353741,1486975
1992,Arizona,AZ,4,86,61,"Gritz, James """"Bo""""",independent,FALSE,8141,1486975
1992,Arizona,AZ,4,86,61,"Marrou, Andre",libertarian,FALSE,6759,1486975
1992,Arizona,AZ,4,86,61,"Hagelin, John",natural law,FALSE,2267,1486975
1992,Arizona,AZ,4,86,61,"Fulani, Lenora",new alliance,FALSE,923,1486975
1992,Arizona,AZ,4,86,61,,,TRUE,8,1486975
1992,Arkansas,AR,5,71,42,"Clinton, Bill",democrat,FALSE,505823,950653
1992,Arkansas,AR,5,71,42,"Bush, George H.W.",republican,FALSE,337324,950653
1992,Arkansas,AR,5,71,42,"Perot, Ross",independent,FALSE,99132,950653
1992,Arkansas,AR,5,71,42,Other,independent,FALSE,8374,950653
1992,California,CA,6,93,71,"Clinton, Bill",democrat,FALSE,5121325,11131721
1992,California,CA,6,93,71,"Bush, George H.W.",republican,FALSE,3630574,11131721
1992,California,CA,6,93,71,"Perot, Ross",independent,FALSE,2296006,11131721
1992,California,CA,6,93,71,"Marrou, Andre",libertarian,FALSE,48139,11131721
1992,California,CA,6,93,71,"Daniels, Ron",peace & freedom,FALSE,18597,11131721
1992,California,CA,6,93,71,"Phillips, Howard",american independent party,FALSE,12711,11131721
1992,California,CA,6,93,71,,,TRUE,4369,11131721
1992,Colorado,CO,8,84,62,"Clinton, Bill",democrat,FALSE,629681,1569180
1992,Colorado,CO,8,84,62,"Bush, George H.W.",republican,FALSE,562850,1569180
1992,Colorado,CO,8,84,62,"Perot, Ross",independent,FALSE,366010,1569180
1992,Colorado,CO,8,84,62,"Marrou, Andre",libertarian,FALSE,8669,1569180
